time [s],inspiration [NA](/api/datatype/34/)
7387.2421875,23687
7389.3515625,23676
7391.328125,23671
7393.6484375,23651
7402.28125,23697
7409.5546875,23682
7411.6796875,23650
7415.046875,23704
7417.171875,23677
7420.9609375,23700
7428.4296875,23701
7432.5234375,23658
7434.5234375,23671
7436.6640625,23686
7439.09375,23673
7441.3828125,23671
7443.5703125,23672
7446.9140625,23671
7449.6875,23660
7454.1796875,23684
7456.390625,23674
7458.5,23701
7462.4453125,23722
7466.015625,23669
7468.46875,23678
7470.6953125,23683
7473.21875,23668
7475.78125,23671
7478.8046875,23668
7481.125,23690
7484.3125,23705
7487.046875,23668
7489.4453125,23672
7491.4375,23633
7493.09375,23678
7495.84375,23662
7498.421875,23682
7500.5234375,23677
7504.0546875,23717
7509.875,23636
7512.9765625,23666
7515.265625,23658
7517.6171875,23713
7520.4765625,23676
7524.5,23694
7526.09375,23688
7527.984375,23696
7531.3515625,23662
7533.234375,23654
7535.2578125,23647
7537.609375,23683
7539.1171875,23649
7543.1015625,23697
7545.1015625,23691
7548.96875,23648
7553.3671875,23632
7556.859375,23658
7559.8125,23664
7561.40625,23654
7562.8671875,23641
7564.5234375,23618
7567.625,23580
7569.5625,23671
7572.84375,23650
7574.53125,23624
7578.0234375,23668
7582.640625,23647
7586.1953125,23641
7588.8359375,23700
7593.3828125,23694
7596.2578125,23635
7599.75,23665
7601.765625,23698
7603.3125,23693
7606.140625,23665
7607.609375,23672
7610.2890625,23686
7611.390625,23711
7613.28125,23707
7619.7109375,23715
7621.8515625,23707
7626.09375,23661
7627.5859375,23657
7629.109375,23666
7631.0078125,23659
7632.984375,23666
7634.2578125,23700
7635.7578125,23709
7637.65625,23688
7642.296875,23651
7644.5390625,23615
7647.7109375,23690
7650.0,23671
7652.25,23689
7653.734375,23689
7656.28125,23668
7658.09375,23679
7659.2890625,23650
7661.171875,23649
7665.359375,23646
7667.0546875,23661
7669.1796875,23655
7673.671875,23620
7675.265625,23647
7678.2109375,23672
7680.1171875,23666
7681.9140625,23684
7684.3046875,23499
7686.484375,23553
7688.328125,23605
7691.0078125,23515
7693.421875,23566
7697.6484375,23523
7702.4375,23534
7704.3359375,23509
7708.359375,23555
7713.296875,23596
7714.7265625,23570
7719.1875,23539
7721.046875,23563
7724.21875,23613
7726.328125,23554
7729.515625,23564
7732.3515625,23544
7738.5234375,23518
7744.109375,23515
7745.8046875,23485
7748.671875,23467
7750.515625,23474
7752.3125,23515
7759.703125,23498
7761.71875,23509
7765.375,23495
7767.59375,23491
7770.6328125,23493
7772.8359375,23511
7780.71875,23477
7783.421875,23496
7791.6875,23575
7800.3125,23602
7815.046875,23514
7821.5390625,23488
7828.9375,23473
7844.2578125,23475
7850.7109375,23465
7860.703125,23476
7870.5078125,23466
7878.234375,23535
7883.5078125,23544
7889.328125,23496
7893.3515625,23491
7900.0546875,23526
7903.3359375,23526
7907.6640625,23493
7919.6328125,23530
7927.0390625,23563
7935.2265625,23568
7938.8203125,23547
7947.0390625,23494
7954.6875,23476
7957.6953125,23474
7966.8984375,23551
7973.734375,23574
7984.3359375,23549
7993.5390625,23545
8004.6875,23514
8013.984375,23530
8030.96875,23506
8041.1015625,23549
8052.015625,23590
8076.625,23659
8083.3515625,23651
8091.2578125,23567
8097.96875,23618
8106.953125,23685
8125.1796875,23641
8136.9375,23624
8143.578125,23655
8153.0234375,23685
8157.4296875,23672
8162.8828125,23670
8170.75,23648
8178.6484375,23660
8181.5625,23667
8187.1328125,23660
8190.421875,23665
8193.1015625,23648
8195.1953125,23673
8196.8671875,23684
8199.296875,23677
8201.953125,23683
8203.96875,23643
8207.03125,23665
8209.15625,23659
8211.2109375,23682
8213.234375,23670
8216.0859375,23667
8219.4375,23659
8222.3515625,23691
8226.84375,23650
8229.953125,23688
8234.078125,23671
8237.5,23718
8241.9375,23683
8244.921875,23655
8246.796875,23658
8249.953125,23685
8254.9296875,23720
8258.0703125,23667
8264.84375,23650
8269.1953125,23653
8271.296875,23649
8277.2265625,23662
8279.3828125,23654
8281.578125,23670
8283.8125,23656
8286.734375,23658
8290.53125,23658
8292.796875,23664
8294.5546875,23655
8296.8203125,23661
8300.78125,23686
8304.140625,23660
8306.75,23666
8308.4140625,23673
8310.03125,23663
8311.1640625,23686
8313.6171875,23662
8317.0390625,23665
8319.3671875,23656
8321.6875,23670
8323.7421875,23674
8326.1875,23669
8328.5546875,23671
8330.734375,23668
8333.4296875,23683
8336.375,23674
8338.578125,23651
8340.53125,23650
8342.3828125,23656
8344.234375,23658
8346.65625,23671
8348.6953125,23659
8350.828125,23678
8353.7109375,23673
8355.9375,23676
8358.0390625,23678
8360.71875,23676
8364.03125,23677
8366.0390625,23674
8367.984375,23689
8370.6796875,23665
8372.3125,23676
8376.1328125,23695
8377.9453125,23688
8379.3984375,23674
8384.1875,23609
8386.375,23617
8388.53125,23688
8390.4765625,23638
8392.5234375,23643
8394.4453125,23633
8396.609375,23609
8398.7734375,23607
8403.2421875,23566
8406.2109375,23561
8408.8359375,23600
8412.3046875,23584
8414.875,23577
8417.59375,23584
8420.21875,23575
8423.1328125,23582
8425.6796875,23578
8428.8984375,23607
8434.921875,23581
8436.28125,23640
8437.8984375,23663
8439.6015625,23660
8441.296875,23657
8443.453125,23666
8447.2734375,23808
8450.25,23646
8453.2421875,23643
8454.6875,23636
8456.7890625,23660
8458.453125,23663
8459.8671875,23639
8460.8203125,23659
8464.8671875,23603
8466.7109375,23578
8468.46875,23584
8471.4609375,23597
8473.953125,23700
8477.46875,23674
8479.40625,23676
8481.578125,23699
8486.28125,23703
8488.109375,23672
8490.3984375,23673
8492.1953125,23646
8495.4453125,23657
8497.421875,23703
8500.09375,23706
8501.09375,23683
8504.75,23696
8508.4453125,23705
8512.7265625,23665
8514.125,23669
8515.4140625,23674
8516.71875,23680
8518.0859375,23674
8519.96875,23667
8522.875,23676
8524.4609375,23665
8526.796875,23671
8528.59375,23670
8530.390625,23693
8531.875,23675
8533.125,23657
8535.3359375,23663
8538.59375,23694
8542.3046875,23674
8544.3046875,23705
8546.90625,23647
8550.8828125,23711
8553.5234375,23666
8555.0390625,23687
8558.796875,23640
8560.8671875,23666
8562.6328125,23637
8564.9375,23662
8566.90625,23700
8571.5078125,23668
8573.46875,23666
8578.7578125,23587
8581.09375,23597
8583.3359375,23575
8585.546875,23594
8587.625,23584
8589.765625,23590
8591.71875,23547
8593.75,23554
8596.3828125,23616
8599.7109375,23580
8601.71875,23585
8604.453125,23520
8606.40625,23532
8609.2734375,23538
8612.265625,23553
8615.40625,23525
8618.53125,23556
8620.4375,23568
8622.8671875,23513
8626.640625,23561
8629.0078125,23560
8632.015625,23562
8634.609375,23563
8636.6796875,23553
8639.0625,23521
8643.5078125,23506
8646.8515625,23538
8650.6640625,23504
8657.1875,23530
8659.3828125,23555
8661.4765625,23524
8663.875,23506
8668.546875,23532
8671.578125,23513
8675.4921875,23549
8678.25,23526
8680.40625,23547
8684.875,23552
8687.265625,23538
8696.421875,23576
8701.1328125,23534
8705.296875,23507
8708.0859375,23493
8712.78125,23537
8717.96875,23590
8722.890625,23566
8725.1328125,23519
8728.1171875,23523
8730.4140625,23527
8733.3359375,23587
8738.3828125,23581
8743.21875,23534
8747.015625,23509
8749.1953125,23588
8753.4296875,23522
8757.21875,23494
8760.3203125,23492
8768.2109375,23527
8774.1875,23486
8777.1484375,23489
8779.765625,23502
8783.9453125,23508
8786.3125,23532
8791.3359375,23499
8796.921875,23502
8811.03125,23577
8812.515625,23554
8817.6328125,23550
8820.9609375,23479
8825.6171875,23482
8828.203125,23480
8840.421875,23481
8845.5390625,23484
8851.9375,23475
8856.28125,23461
8860.453125,23463
8863.609375,23446
8870.234375,23477
8874.3671875,23455
8884.0078125,23498
8890.53125,23438
8896.8984375,23487
8900.40625,23481
8902.75,23494
8905.453125,23494
8910.7265625,23509
8912.7109375,23457
8914.8203125,23455
8917.84375,23474
8922.453125,23455
8924.9765625,23487
8927.6796875,23483
8930.765625,23471
8933.3828125,23487
8935.9140625,23491
8938.484375,23487
8941.5,23489
8945.6953125,23494
8948.4296875,23514
8952.5390625,23527
8954.859375,23552
8956.703125,23539
8963.390625,23479
8968.2109375,23489
8971.5078125,23493
8973.828125,23486
8976.390625,23487
8979.3828125,23485
8985.2421875,23469
8990.6953125,23464
8995.453125,23470
8997.5546875,23476
9000.015625,23457
9003.4296875,23457
9005.5546875,23459
9009.6328125,23485
9014.9453125,23478
9016.734375,23451
9018.5625,23482
9024.8046875,23479
9029.6640625,23462
9035.2890625,23448
9038.671875,23441
9043.1953125,23468
9048.234375,23453
9051.0546875,23451
9054.2734375,23436
9056.1328125,23445
9058.2109375,23404
9060.9765625,23550
9062.2109375,23566
9064.46875,23558
9069.1796875,23623
9072.15625,23558
9073.6796875,23554
9078.2421875,23512
9080.4609375,23513
9082.953125,23549
9085.1796875,23537
9087.1796875,23581
9090.25,23525
9093.4140625,23553
9096.0703125,23551
9097.9921875,23558
9100.671875,23556
9105.953125,23569
9108.6171875,23512
9111.9765625,23547
9114.328125,23536
9116.46875,23527
9119.4140625,23597
9123.1484375,23572
9126.6484375,23545
9129.6328125,23623
9132.046875,23553
9135.2578125,23555
9139.4921875,23533
9142.3125,23558
9144.28125,23559
9147.4765625,23578
9151.625,23632
9153.6953125,23623
9156.4453125,23638
9160.8125,23608
9165.3515625,23580
9168.65625,23579
9170.5625,23594
9173.7109375,23580
9175.6171875,23564
9179.25,23591
9180.421875,23626
9184.2734375,23626
9187.578125,23593
9189.1484375,23571
9191.515625,23608
9195.2734375,23493
9196.65625,23515
9199.1875,23554
9200.8984375,23546
9202.25,23526
9206.1015625,23575
9208.1875,23592
9211.375,23596
9214.5859375,23549
9216.6484375,23602
9220.6875,23559
9226.0,23648
9228.1640625,23570
9231.7421875,23606
9234.03125,23624
9236.015625,23651
9239.5234375,23601
9244.5390625,23579
9248.671875,23536
9250.8828125,23554
9254.21875,23543
9256.5625,23540
9258.8125,23560
9260.6015625,23520
9264.0703125,23554
9268.8203125,23555
9271.3515625,23588
9273.7890625,23583
9276.7578125,23581
9281.015625,23532
9282.8515625,23618
9284.921875,23600
9289.09375,23560
9293.0859375,23563
9295.9140625,23560
9298.4609375,23562
9300.5390625,23566
9303.1171875,23585
9305.9921875,23614
9308.3203125,23591
9311.7109375,23632
9316.2890625,23653
9320.8984375,23492
9323.953125,23534
9327.9453125,23604
9335.6484375,23663
9348.0234375,23609
9357.9375,23634
9365.921875,23637
9372.53125,23591
9379.46875,23588
9384.6328125,23587
9389.3671875,23584
9394.7890625,23613
9398.8671875,23592
9402.390625,23592
9404.421875,23587
9407.0625,23619
9408.9921875,23628
9410.875,23623
9413.859375,23633
9415.625,23613
9417.7890625,23614
9419.9140625,23622
9423.640625,23611
9426.2890625,23615
9428.9140625,23624
9430.6953125,23619
9432.4296875,23609
9433.96875,23605
9435.7578125,23617
9437.71875,23606
9439.546875,23604
9441.3359375,23607
9443.1484375,23603
9444.6953125,23624
9446.4765625,23596
9451.59375,23575
9453.390625,23580
9455.328125,23550
9457.234375,23591
9459.1484375,23584
9461.4375,23571
9463.5390625,23588
9465.3828125,23596
9467.453125,23584
9469.2890625,23578
9471.0234375,23593
9472.84375,23606
9474.3359375,23569
9476.1484375,23581
9478.09375,23572
9480.7578125,23569
9482.359375,23572
9484.046875,23573
9486.4375,23573
9488.6796875,23555
9490.8671875,23542
9492.578125,23566
9494.53125,23550
9496.6953125,23547
9498.4296875,23556
9500.2421875,23551
9502.34375,23523
9504.2265625,23569
9506.0625,23555
9507.6484375,23565
9509.0625,23578
9510.90625,23599
9514.3671875,23573
9516.03125,23561
9517.921875,23570
9520.125,23577
9521.5390625,23556
9522.875,23604
9524.3515625,23592
9525.8828125,23597
9527.625,23588
9529.203125,23593
9531.25,23587
9533.21875,23612
9534.8125,23601
9536.4140625,23592
9538.015625,23616
9539.5859375,23599
9543.2109375,23612
9544.75,23619
9546.21875,23621
9547.796875,23626
9549.4921875,23606
9551.1875,23625
9555.0390625,23590
9556.7578125,23604
9558.390625,23601
9560.0625,23600
9561.8671875,23603
9563.5390625,23598
9565.3125,23596
9566.8984375,23614
9568.484375,23613
9570.2578125,23596
9571.7734375,23646
9573.296875,23584
9574.984375,23604
9576.90625,23604
9578.7890625,23574
9580.484375,23610
9582.5703125,23617
9584.1953125,23602
9585.7421875,23629
9587.4140625,23612
9588.984375,23611
9590.7421875,23577
9593.0,23597
9595.0234375,23623
9596.703125,23632
9598.5,23635
9600.421875,23625
9602.546875,23623
9604.5,23624
9606.328125,23636
9607.9765625,23642
9609.7265625,23627
9611.546875,23638
9613.1328125,23616
9614.8046875,23622
9616.4609375,23637
9621.9921875,23620
9623.9765625,23623
9625.734375,23640
9627.4765625,23636
9629.25,23620
9631.0703125,23653
9632.8046875,23653
9634.59375,23634
9636.390625,23636
9638.34375,23633
9640.359375,23630
9642.1640625,23617
9644.1640625,23623
9646.1640625,23616
9648.21875,23614
9650.3125,23613
9652.375,23633
9655.2734375,23618
9657.1171875,23631
9658.8515625,23619
9662.0625,23610
9667.703125,23584
9670.359375,23674
9673.0234375,23626
9676.4453125,23606
9678.0625,23589
9683.1328125,23575
9688.0859375,23612
9690.8046875,23638
9696.4375,23559
9700.765625,23576
9702.859375,23573
9706.3125,23642
9707.9140625,23623
9710.4453125,23586
9713.6484375,23594
9715.6484375,23616
9718.375,23588
9720.28125,23590
9722.0625,23616
9724.140625,23590
9725.9765625,23577
9727.921875,23592
9731.84375,23590
9733.8671875,23589
9735.890625,23597
9738.3125,23600
9740.5625,23610
9742.515625,23558
9744.25,23595
9745.4375,23589
9747.0,23582
9748.5859375,23604
9750.2734375,23601
9751.96875,23599
9754.4375,23637
9756.484375,23613
9759.9921875,23604
9761.671875,23612
9763.3359375,23641
9765.15625,23622
9767.3125,23600
9769.25,23607
9771.4765625,23630
9773.5,23614
9775.625,23626
9777.7578125,23625
9780.1953125,23633
9782.4375,23643
9788.046875,23652
9789.96875,23573
9791.9375,23443
9794.4296875,23444
9796.75,23463
9798.9921875,23462
9801.1484375,23463
9803.1640625,23468
9805.0625,23477
9807.0703125,23485
9811.75,23497
9813.953125,23495
9816.4375,23487
9818.859375,23453
9821.3515625,23483
9822.8671875,23453
9824.4453125,23395
9826.140625,23367
9828.5,23397
9832.6953125,23428
9835.59375,23442
9838.3125,23405
9840.921875,23396
9843.1875,23438
9844.9140625,23448
9846.5859375,23443
9848.625,23447
9851.453125,23440
9855.171875,23454
9858.203125,23421
9860.25,23417
9862.0078125,23450
9863.96875,23423
9866.2421875,23418
9870.1796875,23404
9872.0703125,23400
9874.40625,23431
9876.359375,23432
9879.078125,23424
9880.875,23440
9882.5625,23419
9884.5390625,23412
9886.078125,23380
9887.9296875,23329
9890.2578125,23379
9891.9765625,23356
9893.40625,23316
9895.3828125,23298
9897.34375,23337
9899.40625,23320
9901.4140625,23318
9903.25,23310
9905.140625,23324
9908.8359375,23374
9911.1171875,23377
9913.6171875,23372
9915.921875,23351
9918.078125,23357
9920.140625,23348
9922.3984375,23282
9927.8984375,23279
9929.9921875,23358
9931.8359375,23348
9936.1015625,23370
9937.953125,23369
9942.4140625,23322
9945.2734375,23320
9948.3046875,23326
9950.90625,23338
9953.09375,23339
9955.046875,23361
9957.1796875,23357
9959.0234375,23378
9960.9765625,23350
9962.9921875,23335
9965.359375,23349
9967.296875,23334
9969.3359375,23316
9971.3515625,23339
9973.578125,23338
9975.296875,23332
9977.484375,23344
9979.109375,23349
9983.0546875,23344
9985.3125,23344
9990.3671875,23341
9992.8359375,23358
9995.328125,23340
9997.8046875,23336
10000.7578125,23339
10003.6796875,23336
10006.328125,23338
10012.6484375,23315
10015.9765625,23302
10021.90625,23322
10024.5625,23340
10027.6640625,23337
10030.1015625,23325
10032.9375,23323
10035.3203125,23328
10037.2578125,23311
10039.796875,23319
10041.84375,23324
10044.5078125,23316
10047.3828125,23309
10050.0546875,23327
10052.875,23315
10055.7265625,23325
10058.1796875,23323
10060.53125,23322
10062.703125,23332
10064.6875,23322
10066.984375,23329
10069.46875,23331
10071.734375,23328
10074.296875,23327
10078.6875,23344
10081.4140625,23331
10084.6953125,23315
10087.84375,23316
10090.921875,23310
10094.1015625,23308
10096.875,23322
10099.609375,23322
10102.3125,23323
10105.2421875,23318
10108.046875,23320
10111.015625,23316
10113.828125,23323
10116.5625,23314
10119.2265625,23313
10122.015625,23315
10125.1796875,23321
10128.0703125,23316
10130.8828125,23316
10133.640625,23316
10136.3828125,23317
10140.015625,23342
10145.734375,23340
10148.40625,23341
10151.0390625,23337
10153.9296875,23338
10156.2265625,23337
10158.765625,23340
10161.3203125,23340
10163.78125,23341
10166.703125,23340
10169.3828125,23343
10171.703125,23341
10174.265625,23340
10176.765625,23340
10179.3125,23343
10181.8828125,23341
10184.6328125,23342
10187.359375,23342
10190.1484375,23342
10193.015625,23343
10196.0703125,23364
10198.3046875,23336
10201.09375,23305
10204.34375,23444
10212.9609375,23308
10215.265625,23302
10217.703125,23303
10219.765625,23323
10221.453125,23442
10226.203125,23433
10231.2421875,23306
10234.4453125,23307
10236.9453125,23308
10238.953125,23303
10242.5703125,23299
10244.9453125,23298
10246.71875,23302
10249.6484375,23317
10251.6953125,23308
10256.1171875,23306
10259.421875,23315
10262.0625,23313
10265.65625,23348
10268.1640625,23303
10270.4609375,23351
10272.1953125,23315
10275.09375,23390
10287.9921875,23351
10292.1953125,23326
10295.1328125,23313
10297.3046875,23317
10300.515625,23315
10304.2734375,23492
10307.359375,23407
10309.8984375,23361
10316.625,23339
10329.234375,23310
10331.3828125,23317
10337.171875,23327
10343.8515625,23324
10346.671875,23326
10349.6796875,23313
10352.6328125,23317
10355.1328125,23307
10357.6015625,23305
10360.203125,23332
10363.203125,23293
10365.625,23385
10368.109375,23387
10373.3515625,23315
10375.5078125,23381
10380.7265625,23317
10383.46875,23319
10385.4296875,23297
10388.390625,23305
10390.828125,23308
10394.1875,23292
10396.0625,23309
10398.421875,23310
10400.6796875,23303
10402.7421875,23394
10409.1328125,23312
10412.609375,23320
10416.078125,23320
10418.7421875,23315
10420.9765625,23313
10424.2578125,23309
10426.40625,23376
10429.78125,23320
10432.4140625,23319
10436.015625,23328
10440.171875,23380
10446.109375,23317
10448.953125,23320
10451.40625,23325
10459.2890625,23294
10467.9609375,23303
10470.96875,23303
10473.9765625,23304
10476.25,23302
10479.0625,23294
10482.796875,23298
10488.4921875,23304
10494.4609375,23296
10497.7265625,23266
10501.9140625,23289
10508.015625,23314
10510.6015625,23301
10513.78125,23302
10516.2734375,23315
10518.53125,23305
10524.5,23416
10528.65625,23399
10533.3671875,23326
10536.0546875,23321
10538.5625,23321
10540.9453125,23310
10546.171875,23324
10549.1015625,23320
10551.34375,23329
10553.703125,23325
10556.15625,23323
10558.421875,23314
10560.4296875,23370
10563.0625,23381
10568.5625,23392
10571.109375,23336
10572.7578125,23305
10581.9296875,23315
10586.6015625,23317
10593.8359375,23309
10600.671875,23306
10603.5,23311
10606.3671875,23305
10609.1484375,23305
10612.125,23308
10615.5390625,23307
10618.484375,23311
10620.953125,23320
10623.796875,23314
10625.90625,23302
10628.7265625,23301
10632.046875,23289
10634.4296875,23290
10637.1328125,23290
10639.6484375,23294
10642.703125,23291
10645.6640625,23292
10648.90625,23293
10652.2734375,23294
10654.71875,23291
10657.75,23296
10660.7890625,23295
10663.6328125,23295
10666.609375,23297
10669.25,23295
10672.25,23294
10675.2265625,23294
10678.6015625,23292
10681.3984375,23295
10684.3203125,23292
10687.3359375,23293
10690.046875,23290
10692.703125,23294
10695.2109375,23300
10697.546875,23302
10700.25,23302
10702.9375,23299
10705.8671875,23300
10708.53125,23306
10710.8984375,23301
10713.4921875,23301
10716.1796875,23300
10718.8359375,23299
10721.46875,23301
10723.84375,23300
10726.203125,23273
10729.5078125,23287
10732.2578125,23287
10735.1171875,23288
10737.6875,23288
10740.375,23286
10742.9140625,23286
10745.5234375,23286
10748.2890625,23290
10751.0078125,23286
10753.953125,23286
10756.671875,23287
10759.0859375,23286
10761.640625,23289
10764.3671875,23287
10766.90625,23283
10769.5078125,23285
10772.515625,23285
10775.328125,23286
10778.0546875,23286
10781.765625,23281
10784.7265625,23285
10787.6484375,23283
10791.015625,23284
10794.0,23283
10796.734375,23284
10799.734375,23284
10802.3125,23294
10805.1953125,23293
10808.046875,23306
10810.734375,23285
10813.53125,23285
10816.53125,23286
10819.4140625,23285
10822.15625,23286
10824.78125,23285
10827.59375,23284
10830.546875,23284
10833.421875,23286
10836.3984375,23285
10839.34375,23284
10841.984375,23287
10844.6796875,23284
10847.3515625,23284
10850.0078125,23283
10852.7109375,23282
10855.3984375,23289
10858.375,23287
10861.2421875,23289
10864.1484375,23288
10867.0625,23285
10870.2421875,23284
10873.0625,23286
10876.3515625,23283
10879.765625,23290
10883.03125,23287
10885.875,23286
10888.9296875,23293
10891.703125,23283
10894.125,23283
10897.140625,23284
10899.7734375,23284
10902.609375,23286
10905.1484375,23285
10907.9296875,23285
10910.4765625,23286
10913.1796875,23288
10915.796875,23287
10918.5625,23286
10921.140625,23286
10923.984375,23289
10926.6015625,23287
10930.921875,23288
10933.5390625,23288
10936.609375,23290
10939.625,23290
10942.6484375,23296
10945.484375,23290
10948.2734375,23288
10951.5703125,23288
10954.1484375,23288
10957.2421875,23290
10959.765625,23287
10962.25,23306
10964.9609375,23298
10967.7578125,23296
10970.0703125,23297
10972.8359375,23297
10975.4375,23296
10978.5390625,23299
10981.0,23300
10988.390625,23279
10991.828125,23287
10995.3515625,23289
10998.265625,23290
11001.1875,23289
11004.25,23292
11006.8515625,23291
11010.5234375,23297
11013.1015625,23298
11015.8828125,23298
11018.46875,23295
11021.4296875,23295
11024.1484375,23293
11026.7734375,23298
11028.484375,23280
11030.7890625,23297
11033.03125,23309
11036.3046875,23296
11039.4375,23299
11042.09375,23298
11044.921875,23304
11047.3671875,23298
11050.1171875,23299
11052.59375,23303
11055.125,23301
11058.1953125,23296
11060.84375,23297
11063.5,23298
11066.4609375,23298
11069.109375,23300
11071.7578125,23298
11076.0390625,23292
11079.0546875,23293
11082.3046875,23293
11085.0234375,23301
11088.09375,23299
11089.953125,23295
11093.609375,23288
11096.390625,23299
11099.0546875,23287
11102.1015625,23284
11104.8984375,23284
11107.7734375,23289
11110.5,23287
11113.3828125,23284
11116.3828125,23284
11119.140625,23286
11121.9921875,23286
11124.8046875,23284
11127.734375,23285
11130.5546875,23284
11133.265625,23284
11135.9921875,23284
11139.0390625,23284
11141.6640625,23284
11144.2578125,23305
11147.3125,23297
11150.3515625,23302
11153.15625,23301
11156.140625,23301
11158.8046875,23302
11162.0234375,23305
11164.7421875,23299
11167.8046875,23303
11171.828125,23303
11174.6875,23301
11177.765625,23302
11181.5703125,23295
11184.4453125,23297
11187.28125,23298
11190.3359375,23300
11193.4140625,23298
11196.1796875,23299
11199.1953125,23299
11201.6875,23299
11204.7890625,23300
11207.90625,23298
11210.7265625,23299
11213.9609375,23301
11216.8828125,23298
11219.9765625,23300
11223.578125,23302
11226.609375,23308
11229.4609375,23302
11232.3359375,23305
11235.671875,23303
11238.328125,23314
11240.8671875,23320
11243.390625,23307
11246.40625,23317
11249.40625,23323
11251.625,23307
11253.4453125,23366
11260.625,23282
11262.6015625,23294
11265.3125,23301
11271.6171875,23304
11274.9609375,23306
11277.8984375,23315
11281.171875,23319
11284.5,23314
11287.578125,23308
11291.0,23305
11293.8359375,23312
11296.65625,23310
11299.546875,23308
11303.328125,23308
11307.2578125,23314
11311.0078125,23311
11313.890625,23304
11317.0703125,23316
11319.75,23323
11322.3515625,23317
11325.6171875,23311
11328.28125,23319
11331.1953125,23313
11333.921875,23318
11338.7578125,23302
11342.15625,23305
11345.2265625,23310
11348.1875,23304
11350.78125,23305
11357.6953125,23294
11361.5546875,23294
11364.8359375,23296
11368.0546875,23298
11370.75,23302
11373.34375,23307
11377.0625,23296
11380.4140625,23308
11383.6875,23298
11386.7734375,23300
11389.8046875,23304
11393.234375,23300
11396.5546875,23307
11399.578125,23306
11402.6328125,23308
11405.515625,23304
11408.3125,23314
11411.2421875,23324
11413.96875,23310
11417.1640625,23304
11420.0703125,23317
11422.9609375,23310
11426.0625,23307
11429.125,23312
11431.953125,23309
11434.9921875,23317
11437.921875,23312
11440.765625,23315
11443.5390625,23308
11446.6953125,23315
11449.390625,23312
11452.2421875,23311
11454.8359375,23316
11459.3671875,23309
11462.1875,23310
11465.2421875,23311
11468.4921875,23310
11471.1953125,23311
11473.859375,23309
11477.09375,23315
11479.953125,23308
11483.0078125,23311
11485.8671875,23310
11488.6328125,23307
11491.3046875,23311
11494.3984375,23308
11497.25,23311
11500.0703125,23316
11503.609375,23320
11506.4375,23315
11509.078125,23311
11511.9921875,23316
11514.7421875,23314
11517.5625,23311
11520.3046875,23320
11522.65625,23321
11524.8984375,23310
11532.015625,23312
11535.0234375,23301
11538.1875,23308
11540.7734375,23311
11543.453125,23309
11546.7265625,23314
11549.6640625,23311
11552.109375,23313
11555.78125,23321
11558.8515625,23320
11561.6796875,23316
11564.7890625,23312
11568.359375,23318
11571.2734375,23298
11574.5078125,23306
11577.2890625,23306
11580.25,23318
11582.703125,23306
11588.0,23308
11591.0703125,23297
11594.453125,23297
11597.734375,23298
11601.625,23318
11605.296875,23309
11607.5703125,23299
11609.7734375,23305
11612.265625,23311
11615.3671875,23311
11618.125,23313
11620.6171875,23309
11623.1875,23307
11625.9453125,23310
11628.6796875,23310
11631.296875,23314
11633.5859375,23311
11636.265625,23308
11638.5546875,23292
11641.6015625,23306
11644.09375,23309
11646.53125,23308
11649.65625,23313
11652.46875,23314
11655.6796875,23303
11658.359375,23314
11665.8359375,23302
11669.765625,23300
11673.203125,23309
11678.2421875,23298
11681.8515625,23297
11685.9453125,23303
11689.203125,23302
11692.078125,23316
11694.6015625,23308
11696.859375,23308
11699.9921875,23314
11703.59375,23309
11708.7421875,23325
11710.96875,23319
11713.09375,23308
11717.140625,23323
11720.140625,23321
11722.9140625,23314
11725.78125,23321
11728.546875,23316
11734.4296875,23318
11737.8984375,23308
11740.734375,23314
11743.25,23315
11746.25,23317
11749.03125,23319
11751.828125,23320
11754.8515625,23326
11757.625,23325
11760.5078125,23324
11762.8125,23323
11764.6953125,23304
11767.3125,23328
11770.296875,23312
11773.0,23315
11775.90625,23316
11778.859375,23317
11781.7578125,23320
11784.84375,23317
11787.375,23322
11791.15625,23333
11793.71875,23338
11799.9765625,23309
11802.8203125,23406
11808.9296875,23310
11812.1796875,23268
11815.0625,23319
11818.25,23302
11823.296875,23263
11825.9921875,23273
11828.9375,23273
11831.7109375,23273
11834.0703125,23281
11836.5,23285
11839.4609375,23290
11841.9609375,23296
11844.53125,23299
11847.53125,23288
11850.09375,23289
11853.3984375,23274
11856.1328125,23271
11858.8515625,23270
11861.7578125,23268
11864.6953125,23264
11867.828125,23262
11870.5859375,23258
11873.9765625,23258
11876.8203125,23257
11880.375,23302
11883.25,23294
11885.953125,23288
11888.7421875,23293
11890.7734375,23273
11895.1640625,23292
11898.1484375,23287
11900.6328125,23292
11903.296875,23292
11905.984375,23298
11908.9765625,23289
11911.5703125,23290
11914.765625,23283
11917.453125,23288
11923.3125,23295
11926.6171875,23296
11929.3828125,23299
11932.328125,23286
11935.25,23289
11938.4609375,23298
11941.046875,23299
11943.625,23299
11946.296875,23311
11949.1171875,23306
11951.5703125,23305
11954.578125,23301
11957.1171875,23300
11959.5078125,23308
11962.0625,23303
11964.4609375,23306
11967.1953125,23303
11969.828125,23302
11972.5859375,23301
11974.4375,23300
11977.015625,23303
11979.65625,23302
11982.5625,23302
11985.5390625,23301
11988.796875,23298
11991.3984375,23300
11996.3515625,23306
12001.3828125,23297
12004.515625,23305
12007.4375,23309
