time [s],NN_interval [s/256](/api/datatype/318/)
15538.13671875,158
15538.76953125,162
15539.41796875,166
15540.046875,161
15540.6796875,162
15541.3125,162
15541.9453125,162
15542.55859375,157
15543.17578125,158
15543.79296875,158
15544.421875,161
15545.03515625,157
15545.65625,159
15546.2890625,162
15546.93359375,165
15547.56640625,162
15548.203125,163
15548.828125,160
15549.4609375,162
15550.10546875,165
15550.7421875,163
15551.390625,166
15552.0703125,174
15552.7578125,176
15553.41796875,169
15554.0703125,167
15554.71484375,165
15555.35546875,164
15555.97265625,158
15556.55859375,150
15557.140625,149
15557.71484375,147
15558.3125,153
15558.92578125,157
15559.5390625,157
15560.1875,166
15560.8828125,178
15561.578125,178
15562.26953125,177
15562.98046875,182
15563.70703125,186
15564.421875,183
15565.09375,172
15565.734375,164
15566.3671875,162
15566.99609375,161
15567.6328125,163
15568.24609375,157
15568.8671875,159
15569.515625,166
15570.21484375,179
15570.8984375,175
15571.5859375,176
15572.2890625,180
15572.9765625,176
15573.62890625,167
15574.27734375,166
15574.9375,169
15575.59375,168
15576.22265625,161
15576.8515625,161
15577.4921875,164
15578.15625,170
15578.81640625,169
15579.46484375,166
15580.11328125,166
15580.765625,167
15581.38671875,159
15582.01171875,160
15582.6328125,159
15583.2734375,164
15583.91796875,165
15584.55859375,164
15585.21484375,168
15585.89453125,174
15586.5546875,169
15587.19921875,165
15587.85546875,168
15588.484375,161
15589.1171875,162
15589.7421875,160
15590.3671875,160
15590.97265625,155
15591.56640625,152
15592.15234375,150
15592.73046875,148
15593.296875,145
15593.85546875,143
15594.4140625,143
15594.97265625,143
15595.54296875,146
15596.12890625,150
15596.76953125,164
15597.4375,171
15598.08203125,165
15598.69921875,158
15599.29296875,152
15599.87109375,148
15600.4296875,143
15600.984375,142
15601.52734375,139
15602.09375,145
15602.703125,156
15603.359375,168
15604.0078125,166
15604.6953125,176
15605.43359375,189
15606.1640625,187
15606.84765625,175
15607.546875,179
15608.26171875,183
15608.9375,173
15609.58984375,167
15610.25390625,170
15610.94140625,176
15611.6328125,177
15612.2890625,168
15612.953125,170
15613.609375,168
15614.24609375,163
15614.84375,153
15615.44140625,153
15616.03515625,152
15616.6171875,149
15617.1875,146
15617.74609375,143
15618.29296875,140
15618.84765625,142
15619.41015625,144
15619.9921875,149
15620.5703125,148
15621.15625,150
15621.7421875,150
15622.33203125,151
15622.90625,147
15623.4765625,146
15624.046875,146
15624.6171875,146
15625.203125,150
15625.8046875,154
15626.3984375,152
15626.98828125,151
15627.58203125,152
15628.19140625,156
15628.78515625,152
15629.37890625,152
15629.98828125,156
15630.625,163
15631.29296875,171
15631.9296875,163
15632.57421875,165
15633.20703125,162
15633.8359375,161
15634.4453125,156
15635.0546875,156
15635.66796875,157
15636.3359375,171
15637.1171875,200
15637.875,194
15639.34375,186
15640.02734375,175
15640.66796875,164
15641.3046875,163
15641.94921875,165
15642.57421875,160
15643.20703125,162
15643.8359375,161
15644.5078125,172
15645.2265625,184
15645.95703125,187
15646.65234375,178
15647.3359375,175
15648.0,170
15648.640625,164
15649.27734375,163
15649.91015625,162
15650.55078125,164
15651.1796875,161
15651.80859375,161
15652.453125,165
15653.125,172
15653.8203125,178
15654.5,174
15655.19140625,177
15655.87890625,176
15656.55859375,174
15657.234375,173
15657.8828125,166
15658.54296875,169
15659.203125,169
15659.890625,176
15660.578125,176
15661.25390625,173
15661.95703125,180
15662.6953125,189
15663.4296875,188
15664.09375,170
15664.75,168
15665.375,160
15665.96484375,151
15666.5390625,147
15667.1015625,144
15667.66015625,143
15668.2421875,149
15668.83984375,153
15669.453125,157
15670.0703125,158
15670.71875,166
15671.41796875,179
15672.1171875,179
15672.7890625,172
15673.46875,174
15674.13671875,171
15674.77734375,164
15675.39453125,158
15676.015625,159
15676.6328125,158
15677.2578125,160
15677.8671875,156
15678.48828125,159
15679.12109375,162
15679.76171875,164
15680.3828125,159
15681.015625,162
15681.66015625,165
15682.31640625,168
15682.9453125,161
15683.578125,162
15684.21875,164
15684.859375,164
15685.4765625,158
15686.1015625,160
15686.734375,162
15687.359375,160
15687.96875,156
15688.578125,156
15689.19140625,157
15689.79296875,154
15690.40625,157
15691.03125,160
15691.65625,160
15692.2734375,158
15692.89453125,159
15693.51953125,160
15694.12890625,156
15694.7421875,157
15695.35546875,157
15695.96484375,156
15696.5703125,155
15697.1796875,156
15697.80078125,159
15698.44140625,164
15699.07421875,162
15699.703125,161
15700.34375,164
15700.97265625,161
15701.5859375,157
15702.19921875,157
15702.80859375,156
15703.41796875,156
15704.015625,153
15704.61328125,153
15705.21484375,154
15705.828125,157
15706.4375,156
15707.0703125,162
15707.72265625,167
15708.3828125,169
15709.03515625,167
15709.6796875,165
15710.32421875,165
15710.96484375,164
15711.578125,157
15712.1875,156
15712.796875,156
15713.41015625,157
15714.01953125,156
15714.625,155
15715.234375,156
15715.84375,156
15716.44921875,155
15717.05859375,156
15717.6796875,159
15718.30859375,161
15718.9296875,159
15719.55078125,159
15720.15234375,154
15720.7421875,151
15721.328125,150
15721.89453125,145
15722.45703125,144
15723.01953125,144
15723.58984375,146
15724.16796875,148
15724.74609375,148
15725.31640625,146
15725.8828125,145
15726.44140625,143
15726.9921875,141
15727.53125,138
15728.0625,136
15728.5859375,134
15729.1171875,136
15729.69140625,147
15730.29296875,154
15730.90625,157
15731.51171875,155
15732.1953125,175
15732.8515625,168
15733.54296875,177
15734.28125,189
15735.0390625,194
15735.7578125,184
15736.47265625,183
15737.19921875,186
15737.9140625,183
15738.578125,170
15739.234375,168
15739.90625,172
15740.6015625,178
15741.296875,178
15741.95703125,169
15742.62109375,170
15743.28515625,170
15743.9296875,165
15744.578125,166
15745.265625,176
15745.96484375,179
15746.64453125,174
15747.3046875,169
15747.98046875,173
15748.6640625,175
15749.32421875,169
15749.97265625,166
15750.640625,171
15751.296875,168
15751.9453125,166
15752.578125,162
15753.21875,164
15753.859375,164
15754.48828125,161
15755.10546875,158
15755.734375,161
15756.3828125,166
15757.046875,170
15757.69140625,165
15758.34375,167
15759.00390625,169
15759.671875,171
15760.3125,164
15760.9453125,162
15761.58203125,163
15762.22265625,164
15762.85546875,162
15763.5078125,167
15764.17578125,171
15764.859375,175
15765.515625,168
15766.17578125,169
15766.8359375,169
15767.48046875,165
15768.09765625,158
15768.69140625,152
15769.27734375,150
15769.86328125,150
15770.46875,155
15771.078125,156
15771.6875,156
15772.31640625,161
15772.95703125,164
15773.6015625,165
15774.23046875,161
15774.86328125,162
15775.51171875,166
15776.17578125,170
15776.81640625,164
15777.44921875,162
15778.10546875,168
15778.78125,173
15779.4609375,174
15780.10546875,165
15780.76953125,170
15781.45703125,176
15782.15625,179
15782.828125,172
15783.4765625,166
15784.10546875,161
15784.734375,161
15785.375,164
15786.046875,172
15786.6875,164
15787.3515625,170
15788.015625,170
15788.66015625,165
15789.30859375,166
15789.953125,165
15790.59375,164
15791.2109375,158
15791.83984375,161
15792.46875,161
15793.09765625,161
15793.73046875,162
15794.37109375,164
15794.98828125,158
15795.58984375,154
15796.17578125,150
15796.75,147
15797.33203125,149
15797.9140625,149
15798.51171875,153
15799.12109375,156
15799.73828125,158
15800.38671875,166
15801.07421875,176
15801.7734375,179
15802.44921875,173
15803.12890625,174
15803.8125,175
15804.5078125,178
15805.16796875,169
15805.82421875,168
15806.4375,157
15807.03515625,153
15807.6171875,149
15808.1953125,148
15808.80859375,157
15809.52734375,184
15810.2421875,183
15811.02734375,201
15811.81640625,202
15812.55078125,188
15813.25,179
15813.953125,180
15814.62890625,173
15815.26953125,164
15815.88671875,158
15816.515625,161
15817.15625,164
15817.94921875,203
15820.22265625,185
15820.9375,183
15821.625,176
15822.27734375,167
15822.91796875,164
15823.55078125,162
15824.16796875,158
15824.76953125,154
15825.37109375,154
15825.96875,153
15826.56640625,153
15827.1640625,153
15827.77734375,157
15828.38671875,156
15828.98828125,154
15829.578125,151
15830.15234375,147
15830.71875,145
15831.26953125,141
15831.8125,139
15832.35546875,139
15832.89453125,138
15833.43359375,138
15833.96484375,136
15834.4921875,135
15835.015625,134
15835.54296875,135
15836.0703125,135
15836.60546875,137
15837.1484375,139
15837.703125,142
15838.27734375,147
15838.85546875,148
15839.44921875,152
15840.03515625,150
15840.61328125,148
15841.16796875,142
15841.71484375,140
15842.25,137
15842.78125,136
15843.3203125,138
15843.88671875,145
15844.49609375,156
15845.12109375,160
15845.7421875,159
15846.3828125,164
15847.07421875,177
15847.8046875,187
15848.51171875,181
15849.24609375,188
15849.984375,189
15850.7109375,186
15851.41015625,179
15852.078125,171
15852.75,172
15853.43359375,175
15854.14453125,182
15854.8671875,185
15855.66015625,203
15856.421875,195
15857.81640625,175
15858.48046875,170
15859.12890625,166
15859.75,159
15860.36328125,157
15860.97265625,156
15861.58984375,158
15862.22265625,162
15862.8515625,161
15863.45703125,155
15864.0546875,153
15864.65234375,153
15865.25,153
15865.87890625,161
15866.50390625,160
15867.1328125,161
15867.7578125,160
15868.37890625,159
15868.984375,155
15869.59375,156
15870.21875,160
15870.83203125,157
15871.44140625,156
15872.0546875,157
15872.68359375,161
15873.3359375,167
15873.98828125,167
15874.65625,171
15875.3359375,174
15876.0078125,172
15876.67578125,171
15877.3359375,169
15877.98046875,165
15878.61328125,162
15879.234375,159
15879.84375,156
15880.4609375,158
15881.1015625,164
15881.74609375,165
15882.39453125,166
15883.08203125,176
15883.80078125,184
15884.48046875,174
15885.1640625,175
15885.828125,170
15886.46484375,163
15887.08203125,158
15887.67578125,152
15888.25390625,148
15888.82421875,146
15889.39453125,146
15889.9765625,149
15890.62890625,167
15891.34765625,184
15892.09765625,192
15892.83203125,188
15893.5703125,189
15894.27734375,181
15894.9375,169
15895.56640625,161
15896.171875,155
15896.7734375,154
15897.3671875,152
15897.96484375,153
15898.57421875,156
15899.17578125,154
15899.7734375,153
15900.41015625,163
15901.0859375,173
15901.75,170
15902.4375,176
15903.13671875,179
15903.8125,173
15904.47265625,169
15905.1328125,169
15905.7890625,168
15906.43359375,165
15907.0703125,163
15907.71875,166
15908.3671875,166
15909.01171875,165
15909.640625,161
15910.28125,164
15910.9375,168
15911.59765625,169
15912.24609375,166
15912.90625,169
15913.578125,172
15914.23046875,167
15914.8828125,167
15915.5546875,172
15916.234375,174
15916.89453125,169
15917.55859375,170
15918.2265625,171
15918.90234375,173
15919.5546875,167
15920.19140625,163
15920.8359375,165
15921.484375,166
15922.12109375,163
15922.765625,165
15923.42578125,169
15924.09375,171
15924.73046875,163
15925.36328125,162
15926.0,163
15926.65234375,167
15927.2890625,163
15927.92578125,163
15928.5546875,161
15929.1796875,160
15929.8046875,160
15930.42578125,159
15931.02734375,154
15931.625,153
15932.21484375,151
15932.796875,149
15933.375,148
15933.94921875,147
15934.53125,149
15935.1328125,154
15935.765625,162
15936.390625,160
15937.0390625,166
15937.734375,178
15938.4765625,190
15939.17578125,179
15939.875,179
15940.61328125,189
15941.3515625,189
15942.03515625,175
15942.703125,171
15943.37109375,171
15944.05859375,176
15944.7109375,167
15945.37890625,171
15946.0859375,181
15946.828125,190
15947.5234375,178
15948.20703125,175
15948.8828125,173
15949.546875,170
15950.1875,164
15950.8203125,162
15951.44140625,159
15952.0546875,157
15952.65234375,153
15953.25390625,154
15953.859375,155
15954.46875,156
15955.08203125,157
15955.69921875,158
15956.33203125,162
15956.95703125,160
15957.5703125,157
15958.18359375,157
15958.80078125,158
15959.41015625,156
15960.0078125,153
15960.60546875,153
15961.2109375,155
15961.8359375,160
15962.45703125,159
15963.078125,159
15963.71484375,163
15964.37890625,170
15965.01953125,164
15965.6484375,161
15966.2890625,164
15966.9296875,164
15967.5546875,160
15968.1796875,160
15968.796875,158
15969.41015625,157
15970.00390625,152
15970.59375,151
15971.18359375,151
15971.7734375,151
15972.390625,158
15973.03515625,165
15973.6796875,165
15974.3359375,168
15975.01171875,173
15975.68359375,172
15976.328125,165
15976.96484375,163
15977.61328125,166
15978.2734375,169
15978.9140625,164
15979.56640625,167
15980.25390625,176
15980.9296875,173
15981.58203125,167
15982.23828125,168
15982.890625,167
15983.55078125,169
15984.18359375,162
15984.80859375,160
15985.4296875,159
15986.0625,162
15986.7578125,178
15987.48046875,185
15988.21875,189
15988.9765625,194
15989.69921875,185
15990.39453125,178
15991.06640625,172
15991.7109375,165
15992.359375,166
15993.03515625,173
15993.78125,191
15994.54296875,195
15995.27734375,188
15996.04296875,196
15996.79296875,192
15997.5390625,191
15998.24609375,181
15998.92578125,174
15999.5859375,169
16000.21484375,161
16000.83203125,158
16001.453125,159
16002.07421875,159
16002.703125,161
16003.33203125,161
16003.9765625,165
16004.63671875,169
16005.296875,169
16005.9296875,162
16006.55859375,161
16007.19140625,162
16007.8125,159
16008.4296875,158
16009.0625,162
16009.71484375,167
16010.375,169
16011.03515625,169
16011.70703125,172
16012.38671875,174
16013.04296875,168
16013.671875,161
16014.30078125,161
16014.93359375,162
16015.55078125,158
16016.15625,155
16016.74609375,151
16017.31640625,146
16017.8828125,145
16018.453125,146
16019.046875,152
16019.6640625,158
16020.2734375,156
16020.8828125,156
16021.51171875,161
16022.18359375,172
16022.90625,185
16023.6328125,186
16024.3359375,180
16025.02734375,177
16025.71875,177
16026.38671875,171
16027.03125,165
16027.6484375,158
16028.2734375,160
16028.90625,162
16029.58203125,173
16030.265625,175
16030.98828125,185
16031.73828125,192
16032.4609375,185
16033.203125,190
16033.9453125,190
16034.67578125,187
16035.375,179
16036.0546875,174
16036.74609375,177
16037.4296875,175
16038.11328125,175
16038.80078125,176
16039.50390625,180
16040.234375,187
16040.92578125,177
16041.6015625,173
16042.3203125,184
16043.0546875,188
16043.78515625,187
16044.46484375,174
16045.12109375,168
16045.76171875,164
16046.390625,161
16047.01171875,159
16047.625,157
16048.23046875,155
16048.83984375,156
16049.48046875,164
16050.18359375,180
16050.92578125,190
16051.66796875,190
16052.421875,193
16053.171875,192
16053.890625,184
16054.609375,184
16055.3125,180
16056.00390625,177
16056.66015625,168
16057.31640625,168
16057.9609375,165
16058.59375,162
16059.203125,156
16059.796875,152
16060.37109375,147
16060.9453125,147
16061.53515625,151
16062.16796875,162
16062.81640625,166
16063.4453125,161
16064.10546875,169
16064.8046875,179
16065.50390625,179
16066.17578125,172
16066.8515625,173
16067.515625,170
16068.1640625,166
16068.80078125,163
16069.44140625,164
16070.08984375,166
16070.74609375,168
16071.38671875,164
16072.03125,165
16072.67578125,165
16073.31640625,164
16073.94921875,162
16074.59765625,166
16075.2734375,173
16075.93359375,169
16076.5859375,167
16077.25,170
16077.9453125,178
16078.63671875,177
16079.29296875,168
16079.94140625,166
16080.60546875,170
16081.2578125,167
16081.88671875,161
16082.51171875,160
16083.125,157
16083.75,160
16084.40625,168
16085.0703125,170
16085.72265625,167
16086.35546875,162
16086.95703125,154
16087.55859375,154
16088.16015625,154
16088.765625,155
16089.3671875,154
16089.97265625,155
16090.58203125,156
16091.21484375,162
16091.83984375,160
16092.45703125,158
16093.11328125,168
16093.828125,183
16094.5859375,194
16095.31640625,187
16096.03125,183
16096.73046875,179
16097.38671875,168
16098.01171875,160
16098.6171875,155
16099.2265625,156
16099.8203125,152
16100.40234375,149
16100.984375,149
16101.55859375,147
16102.13671875,148
16102.71484375,148
16103.28515625,146
16103.8515625,145
16104.4140625,144
16104.97265625,143
16105.52734375,142
16106.078125,141
16106.625,140
16107.1640625,138
16107.69921875,137
16108.23046875,136
16108.76171875,136
16109.296875,137
16109.83203125,137
16110.3671875,137
16110.91015625,139
16111.45703125,140
16112.03125,147
16112.62890625,153
16113.24609375,158
16113.9140625,171
16114.66796875,193
16115.46875,205
16116.23828125,197
16117.6796875,184
16118.375,178
16119.0546875,174
16119.69921875,165
16120.34375,165
16121.01171875,171
16121.703125,177
16122.39453125,177
16123.078125,175
16123.796875,184
16124.51953125,185
16125.23828125,184
16125.9140625,173
16126.58203125,171
16127.234375,167
16127.875,164
16128.484375,156
16129.0859375,154
16129.6875,154
16130.30859375,159
16130.9609375,167
16131.59765625,163
16132.25390625,168
16132.94921875,178
16133.6640625,183
16134.3515625,176
16135.03515625,175
16135.71875,175
16136.40234375,175
16137.05859375,168
16137.69140625,162
16138.328125,163
16138.97265625,165
16139.62109375,166
16140.2578125,163
16140.88671875,161
16141.51171875,160
16142.11328125,154
16142.70703125,152
16143.3046875,153
16143.90234375,153
16144.5,153
16145.1171875,158
16145.7578125,164
16146.40234375,165
16147.04296875,164
16147.703125,169
16148.37890625,173
16149.04296875,170
16149.67578125,162
16150.30859375,162
16150.93359375,160
16151.58984375,168
16152.25,169
16152.91796875,171
16153.64453125,186
16154.421875,199
16155.16015625,189
16156.546875,176
16157.22265625,173
16157.88671875,170
16158.5234375,163
16159.171875,166
16159.828125,168
16160.47265625,165
16161.109375,163
16161.75,164
16162.39453125,165
16163.03125,163
16163.64453125,157
16164.25,155
16164.87890625,161
16165.52734375,166
16166.1875,169
16166.85546875,171
16167.50390625,166
16168.15234375,166
16168.796875,165
16169.4296875,162
16170.04296875,157
16170.64453125,154
16171.25,155
16171.85546875,155
16172.46875,157
16173.07421875,155
16173.6953125,159
16174.3671875,172
16175.0546875,176
16175.73828125,175
16176.41796875,174
16177.09765625,174
16177.734375,163
16178.359375,160
16178.9765625,158
16179.5859375,156
16180.171875,150
16180.765625,152
16181.3984375,162
16182.0546875,168
16182.6875,162
16183.33203125,165
16184.0,171
16184.67578125,173
16185.34375,171
16185.9921875,166
16186.609375,158
16187.2109375,154
16187.80859375,153
16188.4140625,155
16189.03125,158
16189.6484375,158
16190.25390625,155
16190.88671875,162
16191.5390625,167
16192.16015625,159
16192.765625,155
16193.35546875,151
16193.92578125,146
16194.50390625,148
16195.0859375,149
16195.671875,150
16196.296875,160
16196.9375,164
16197.578125,164
16198.21484375,163
16198.84375,161
16199.453125,156
16200.05078125,153
16200.65234375,154
16201.26953125,158
16201.90234375,162
16202.54296875,164
16203.15625,157
16203.765625,156
16204.3828125,158
16204.9921875,156
16205.59375,154
16206.18359375,151
16206.76171875,148
16207.34375,149
16207.9296875,150
16208.51171875,149
16209.1015625,151
16209.69921875,153
16210.30859375,156
16210.91796875,156
16211.52734375,156
16212.1484375,159
16212.765625,158
16213.359375,152
16213.9296875,146
16214.5,146
16215.08203125,149
16215.67578125,152
16216.26953125,152
16216.86328125,152
16217.484375,159
16218.11328125,161
16218.76171875,166
16219.38671875,160
16220.015625,161
16220.65625,164
16221.30859375,167
16221.94921875,164
16222.58203125,162
16223.23046875,166
16223.8984375,171
16224.5390625,164
16225.18359375,165
16225.81640625,162
16226.4375,159
16227.0390625,154
16227.64453125,155
16228.2421875,153
16228.84765625,155
16229.453125,155
16230.0625,156
16230.66015625,153
16231.24609375,150
16231.8359375,151
16232.41796875,149
16232.9921875,147
16233.55859375,145
16234.12890625,146
16234.69921875,146
16235.265625,145
16235.83984375,147
16236.4296875,151
16237.03125,154
16237.6328125,154
16238.2265625,152
16238.8203125,152
16239.40234375,149
16239.99609375,152
16240.59765625,154
16241.18359375,150
16241.77734375,152
16242.375,153
16242.99609375,159
16243.61328125,158
16244.2265625,157
16244.84375,158
16245.46484375,159
16246.109375,165
16246.7421875,162
16247.35546875,157
16247.953125,153
16248.54296875,151
16249.11328125,146
16249.6875,147
16250.2734375,150
16250.86328125,151
16251.4453125,149
16252.01953125,147
16252.59765625,148
16253.2265625,161
16253.95703125,187
16254.65625,179
16256.0,172
16256.625,160
16257.21484375,151
16257.80078125,150
16258.375,147
16258.95703125,149
16259.52734375,146
16260.09765625,146
16260.67578125,148
16261.26953125,152
16261.875,155
16262.46484375,151
16263.04296875,148
16263.62109375,148
16264.18359375,144
16264.73046875,140
16265.265625,137
16265.7890625,134
16266.31640625,135
16266.83984375,134
16267.37109375,136
16267.8984375,135
16268.43359375,137
16268.9765625,139
16269.52734375,141
16270.078125,141
16270.625,140
16271.1875,144
16271.7578125,146
16272.32421875,145
16272.8984375,147
16273.46875,146
16274.046875,148
16274.61328125,145
16275.1953125,149
16275.78515625,151
16276.38671875,154
16276.98828125,154
16277.57421875,150
16278.15234375,148
16278.71484375,144
16279.28125,145
16279.84765625,145
16280.4140625,145
16280.9609375,140
16281.5,138
16292.453125,144
16293.0,140
16293.54296875,139
16294.078125,137
16294.61328125,137
16295.14453125,136
16295.66796875,134
16296.1875,133
16296.703125,132
16297.21875,132
16297.73046875,131
16298.234375,129
16298.7421875,130
16299.25,130
16299.765625,132
16314.13671875,130
16314.6484375,131
16315.16015625,131
16315.66796875,130
16316.16015625,126
16316.6484375,125
16317.13671875,125
16317.6171875,123
16318.09375,122
16318.5703125,122
16319.046875,122
16319.5390625,126
16320.04296875,129
16320.546875,129
16321.06640625,133
16321.625,143
16356.10546875,150
16356.67578125,146
16357.25390625,148
16357.87109375,158
16358.46875,153
16359.11328125,165
16359.796875,175
16360.484375,176
16361.1640625,174
16361.77734375,157
16362.390625,157
16363.0078125,158
16363.6328125,160
16364.23828125,155
16364.83203125,152
16365.4765625,165
16376.41015625,154
16377.02734375,158
16377.63671875,156
16378.2734375,163
16378.90625,162
16379.546875,164
16380.16015625,157
16380.80859375,166
16381.453125,165
16382.12890625,173
16382.75,159
16383.3984375,166
16384.0546875,168
16384.70703125,167
16385.34765625,164
16386.015625,171
16386.72265625,181
16387.43359375,182
16388.08203125,166
16388.70703125,160
16389.34765625,164
16390.01953125,172
16390.72265625,180
16391.4453125,185
16392.15625,182
16392.8203125,170
16393.50390625,175
16394.14453125,164
16394.8046875,169
16395.4453125,164
16396.0703125,160
16396.71484375,165
16397.33203125,158
16397.9453125,157
16398.56640625,159
16399.171875,155
16399.76953125,153
16400.34765625,148
16400.94921875,154
16401.55078125,154
16402.1015625,141
16402.71875,158
16403.2734375,142
16403.81640625,139
16404.3515625,137
16404.875,134
16405.3984375,134
16405.921875,134
16406.453125,136
16407.00390625,141
16407.58984375,150
16408.1953125,155
16408.8203125,160
16409.44921875,161
16410.1171875,171
16410.79296875,173
16411.47265625,174
16412.10546875,162
16412.73828125,162
16413.36328125,160
16413.9765625,157
16414.57421875,153
16415.18359375,156
16415.8125,161
16416.45703125,165
16417.078125,159
16417.71484375,163
16418.35546875,164
16418.98828125,162
16419.6171875,161
16420.2421875,160
16420.84375,154
16421.46875,160
16422.11328125,165
16422.75390625,164
16423.3828125,161
16423.98828125,155
16424.5703125,149
16425.14453125,147
16425.7109375,145
16426.26171875,141
16426.82421875,144
16427.39453125,146
16427.98828125,152
16428.59765625,156
16429.23046875,162
16429.875,165
16430.48046875,155
16431.078125,153
16431.66796875,151
16432.25390625,150
16432.80859375,142
16433.36328125,142
16433.94140625,148
16434.59375,167
16435.265625,172
16435.9140625,166
16436.5390625,160
16437.125,150
16437.68359375,143
16438.23828125,142
16438.79296875,142
16439.36328125,146
16439.94921875,150
16440.5859375,163
16441.2265625,164
16441.91796875,177
16442.6875,197
16443.484375,204
16444.2109375,186
16445.6015625,177
16446.3046875,180
16447.02734375,185
16447.74609375,184
16448.4140625,171
16449.0546875,164
16449.6953125,164
16450.3671875,172
16451.10546875,189
16451.81640625,182
16452.50390625,176
16453.20703125,180
16453.86328125,168
16454.49609375,162
16455.11328125,158
16455.69921875,150
16456.26953125,146
16456.83984375,146
16457.421875,149
16458.00390625,149
16458.57421875,146
16459.17578125,154
16459.82421875,166
16460.4765625,167
16461.10546875,161
16461.7421875,163
16462.3984375,168
16463.0703125,172
16463.72265625,167
16464.34375,159
16464.97265625,161
16465.625,167
16466.265625,164
16466.92578125,169
16467.609375,175
16468.3203125,182
16469.03515625,183
16469.7265625,177
16470.35546875,161
16470.9765625,159
16471.5703125,152
16472.15625,150
16472.76171875,155
16473.34375,149
16473.91796875,147
16474.53515625,158
16477.7109375,200
16488.3984375,159
16489.02734375,161
16489.6640625,163
16490.28125,158
16490.9140625,162
16491.5703125,168
16492.234375,170
16492.8828125,166
16493.54296875,169
16494.203125,169
16494.83984375,163
16495.45703125,158
16496.0703125,157
16496.6640625,152
16497.23046875,145
16497.79296875,144
16498.3515625,143
16498.92578125,147
16499.5234375,153
16500.15234375,161
16500.77734375,160
16501.3984375,159
16502.04296875,165
16502.69921875,168
16503.34375,165
16503.9609375,158
16504.5859375,160
16505.203125,158
16505.80078125,153
16506.39453125,152
16506.97265625,148
16507.5390625,145
16508.10546875,145
16508.66796875,144
16509.2265625,143
16509.79296875,145
16510.3828125,151
16510.98828125,155
16511.625,163
16512.23046875,155
16512.83984375,156
16513.453125,157
16514.0703125,158
16514.671875,154
16515.2734375,154
16515.8828125,156
16516.4921875,156
16517.09765625,155
16517.71484375,158
16518.3515625,163
16519.00390625,167
16519.63671875,162
16520.2578125,159
16520.89453125,163
16521.5234375,161
16522.12890625,155
16522.7109375,149
16523.296875,150
16523.8671875,146
16544.09375,140
16544.671875,148
16545.265625,152
16545.88671875,159
16546.51171875,160
16547.125,157
16547.72265625,153
16548.3125,151
16548.87890625,145
16549.453125,147
16550.04296875,151
16550.65625,157
16551.265625,156
16551.875,156
16552.52734375,167
16553.17578125,166
16553.83984375,170
16554.47265625,162
16555.06640625,152
16555.6328125,145
16556.203125,146
16556.80859375,155
16557.4140625,155
16558.00390625,151
16558.58984375,150
16559.16796875,148
16559.734375,145
16560.3203125,150
16560.90625,150
16561.49609375,151
16562.0546875,143
16562.62109375,145
16563.21875,153
16563.9296875,182
16564.63671875,181
16566.01953125,177
16566.71484375,178
16567.39453125,174
16568.04296875,166
16568.66015625,158
16569.28515625,160
16569.9375,167
16570.625,176
16571.3515625,186
16572.125,198
16572.8984375,198
16573.65234375,193
16574.46484375,208
16575.2265625,195
16576.59765625,175
16577.27734375,174
16577.9296875,167
16578.60546875,173
16579.2734375,171
16579.93359375,169
16580.6171875,175
16581.31640625,179
16582.0078125,177
16582.6640625,168
16583.33203125,171
16584.015625,175
16584.69140625,173
16585.34375,167
16586.0,168
16586.6484375,166
16587.2890625,164
16587.92578125,163
16588.55859375,162
16589.203125,165
16589.87890625,173
16590.6171875,189
16591.3671875,192
16592.09375,186
16592.83984375,191
16593.53515625,178
16594.21484375,174
16594.875,169
16595.5078125,162
16596.12890625,159
16596.75390625,160
16597.41796875,170
16598.1328125,183
16598.8125,174
16599.515625,180
16600.28125,196
16601.015625,188
16602.421875,182
16603.140625,184
16603.859375,184
16604.53125,172
16605.17578125,165
16605.78125,155
16606.3828125,154
16608.84765625,214
16610.37890625,189
16611.0625,175
16611.671875,156
16612.28515625,157
16612.921875,163
16613.6171875,178
16614.3125,178
16615.04296875,187
16615.79296875,192
16616.52734375,188
16617.2109375,175
16617.890625,174
16618.56640625,173
16619.22265625,168
16619.84375,159
16620.4765625,162
16621.09765625,159
16621.71875,159
16622.32421875,155
16622.9375,157
16623.54296875,155
16624.15625,157
16624.75,152
16625.35546875,155
16625.96875,157
16626.58203125,157
16627.1796875,153
16627.7890625,156
16628.4296875,164
16629.09375,170
16629.75,168
16630.40234375,167
16631.0390625,163
16631.66015625,159
16632.265625,155
16632.85546875,151
16633.4453125,151
16634.03515625,151
16634.60546875,146
16635.16015625,142
16635.72265625,144
16636.29296875,146
16636.875,149
16637.453125,148
16638.03125,148
16638.625,152
16639.2265625,154
16639.81640625,151
16640.40234375,150
16640.99609375,152
16641.6015625,155
16642.1953125,152
16642.79296875,153
16643.41015625,158
16644.04296875,162
16644.66796875,160
16645.296875,161
16645.9453125,166
16646.60546875,169
16647.234375,161
16647.8671875,162
16648.5078125,164
16649.1640625,168
16649.7890625,160
16650.41015625,159
16651.0390625,161
16651.6640625,160
16652.27734375,157
16652.8984375,159
16653.5390625,164
16654.1875,166
16654.81640625,161
16655.453125,163
16656.08984375,163
16656.7265625,163
16657.34765625,159
16657.98046875,162
16658.609375,161
16659.2265625,158
16659.83203125,155
16660.44140625,156
16661.05078125,156
16661.65625,155
16662.25,152
